Participant,CollectionSite,Address,City,State,Zip,MapURL
ALBEMARLE COUNTY POLICE DEPARTMENT,MARTHA JEFFERSON HOSPITAL BACKSIDE OF MAIN HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,"http://maps.google.com/maps?q=500 MARTHA JEFFERSON DRIVE,+CHARLOTTESVILLE,+VA+22911&hl=en"
ALBEMARLE COUNTY POLICE DEPARTMENT,WEGMANS,100 WEGMANS WAY,CHARLOTTESVILLE,VA,22902,"http://maps.google.com/maps?q=100 WEGMANS WAY,+CHARLOTTESVILLE,+VA+22902&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA FIRE STATION 210,5525 EISENHOWER AVE,ALEXANDRIA,VA,22304,"http://maps.google.com/maps?q=5525 EISENHOWER AVE,+ALEXANDRIA,+VA+22304&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE HEADQUARTERS FRONT ENTRANCE,3600 WHEELER AVENUE,ALEXANDRIA,VA,22304,"http://maps.google.com/maps?q=3600 WHEELER AVENUE,+ALEXANDRIA,+VA+22304&hl=en"
ALEXANDRIA POLICE DEPARTMENT,FIRST BAPTIST CHURCH FRONT ENTRANCE,2932 KING STREET,ALEXANDRIA,VA,22302,"http://maps.google.com/maps?q=2932 KING STREET,+ALEXANDRIA,+VA+22302&hl=en"
ALEXANDRIA SHERIFF'S OFFICE,NEIGHBORHOOD PHARMACY FRONT OF THE BUILDING,2204 MT. VERNON AVENUE,ALEXANDRIA,VA,22301,"http://maps.google.com/maps?q=2204 MT. VERNON AVENUE,+ALEXANDRIA,+VA+22301&hl=en"
AMELIA COUNTY SHERFF'S OFFICE,AMELIA PHARMACY INC. FRONT SIDEWALK BY STORE ENTRANCE,15412 PATRICK HENRY HWY.,AMELIA,VA,23002,"http://maps.google.com/maps?q=15412 PATRICK HENRY HWY.,+AMELIA,+VA+23002&hl=en"
AMELIA COUNTY SHERFF'S OFFICE,RITE AID PHARMACY FRONT SIDEWALK BY STORE ENTRANCE,15105 PATRICK HENRY HWY,AMELIA,VA,23002,"http://maps.google.com/maps?q=15105 PATRICK HENRY HWY,+AMELIA,+VA+23002&hl=en"
ANNAPOLIS POLICE DEPARTMENT,ANNAPOLIS POLICE DEPARTMENT,199 TAYLOR AVENUE,ANNAPOLIS,MD,21401,"http://maps.google.com/maps?q=199 TAYLOR AVENUE,+ANNAPOLIS,+MD+21401&hl=en"
ANNE ARUNDEL CO,EASTERN DISTRICT,204 PASADENA ROAD,PASADENA,MD,21122,"http://maps.google.com/maps?q=204 PASADENA ROAD,+PASADENA,+MD+21122&hl=en"
ANNE ARUNDEL CO,HEADQUARTERS,8495 VETERAN'S HIGHWAY,MILLERSVILLE,MD,21108,"http://maps.google.com/maps?q=8495 VETERAN'S HIGHWAY,+MILLERSVILLE,+MD+21108&hl=en"
ANNE ARUNDEL CO,NORTHERN DISTRICT,939 HAMMONDS LANE,BALTIMORE,MD,21225,"http://maps.google.com/maps?q=939 HAMMONDS LANE,+BALTIMORE,+MD+21225&hl=en"
ANNE ARUNDEL CO,SOUTHERN DISTRICT,35 STEPNEY'S LANE,EDGEWATER,MD,21037,"http://maps.google.com/maps?q=35 STEPNEY'S LANE,+EDGEWATER,+MD+21037&hl=en"
ANNE ARUNDEL CO,WESTERN DISTRICT,8273 TELEGRAPH ROAD,ODENTON,MD,21113,"http://maps.google.com/maps?q=8273 TELEGRAPH ROAD,+ODENTON,+MD+21113&hl=en"
ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON FIRE STATION #2,4805 WILSON BLVD,ARLINGTON,VA,22203,"http://maps.google.com/maps?q=4805 WILSON BLVD,+ARLINGTON,+VA+22203&hl=en"
ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON FIRE STATION #5,1750 SOUTH HAYES STREET,ARLINGTON,VA,22202,"http://maps.google.com/maps?q=1750 SOUTH HAYES STREET,+ARLINGTON,+VA+22202&hl=en"
ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON FIRE STATION #9 MAIN LEVEL COMMUNITY ROOM,1900 SOUTH WALTER REED DRIVE,ARLINGTON,VA,22204,"http://maps.google.com/maps?q=1900 SOUTH WALTER REED DRIVE,+ARLINGTON,+VA+22204&hl=en"
ASHLAND POLICE DEPARTMENT,ASHLAND POLICE DEPARTMENT VISITOR PARKING LOT,601 ENGLAND STREET,ASHLAND,VA,23005,"http://maps.google.com/maps?q=601 ENGLAND STREET,+ASHLAND,+VA+23005&hl=en"
BALTIMORE CITY POLICE DEPARTMENT,BALTIMORE CITY PD CENTRAL DISTRICT,500 E. BALTIMORE STREET,BALTIMORE,MD,21202,"http://maps.google.com/maps?q=500 E. BALTIMORE STREET,+BALTIMORE,+MD+21202&hl=en"
BALTIMORE CITY POLICE DEPARTMENT,BALTIMORE CITY PD EASTERN DISTRICT,1620 EDISON HIGHWAY,BALTIMORE,MD,21213,"http://maps.google.com/maps?q=1620 EDISON HIGHWAY,+BALTIMORE,+MD+21213&hl=en"
BALTIMORE CITY POLICE DEPARTMENT,BALTIMORE CITY PD NORTHEASTERN DISTRICT,1900 ARGONNE DRIVE,BALTIMORE,MD,21218,"http://maps.google.com/maps?q=1900 ARGONNE DRIVE,+BALTIMORE,+MD+21218&hl=en"
BALTIMORE CITY POLICE DEPARTMENT,BALTIMORE CITY PD NORTHERN DISTRICT,2201 W. COLDSPRING LANE,BALTIMORE,MD,21215,"http://maps.google.com/maps?q=2201 W. COLDSPRING LANE,+BALTIMORE,+MD+21215&hl=en"
BALTIMORE CITY POLICE DEPARTMENT,BALTIMORE CITY PD NORTHWESTERN DISTRICT,5271 REISTERSTOWN ROAD,BALTIMORE,MD,21215,"http://maps.google.com/maps?q=5271 REISTERSTOWN ROAD,+BALTIMORE,+MD+21215&hl=en"
