Participant,CollectionSite,Address,City,State,Zip,MapURL
ACTON PD,ACTON POLICE DEPARTMENT,371 MAIN ST,ACTON,MA,01720,"http://maps.google.com/maps?q=371 MAIN ST,+ACTON,+MA+01720&hl=en"
ALBANY COUNTY SHERIFF,ALBANY COUNTY SHERIFF,58 VERDA AVENUE,CLARKSVILLE,NY,12041,"http://maps.google.com/maps?q=58 VERDA AVENUE,+CLARKSVILLE,+NY+12041&hl=en"
ALBANY COUNTY SHERIFF,RCS COMMUNITY LIBRARY,95 MAIN ST,RAVENA,NY,12143,"http://maps.google.com/maps?q=95 MAIN ST,+RAVENA,+NY+12143&hl=en"
ALBANY NY POLICE DEPARTMENT,"ALBANY COLLEGE OF PHARMACY 
												
													CAR PORT (DRIVE UP DROP OFF)",106 NEW SCOTLAND AVE.,ALBANY,NY,12208,"http://maps.google.com/maps?q=106 NEW SCOTLAND AVE.,+ALBANY,+NY+12208&hl=en"
ALBANY NY POLICE DEPARTMENT,ALBANY POLICE DEPT. SOUTH STATION,126 ARCH STREET,ALBANY,NY,12202,"http://maps.google.com/maps?q=126 ARCH STREET,+ALBANY,+NY+12202&hl=en"
ALBANY NY POLICE DEPARTMENT,CVS PHARMACY,885 CENTRAL AVE.,ALBANY,NY,12205,"http://maps.google.com/maps?q=885 CENTRAL AVE.,+ALBANY,+NY+12205&hl=en"
ALLENSTOWN POLICE DEPARTMENT,ALLENSTOWN POLICE DEPARTMENT,40 ALLENSTOWN ROAD,ALLENSTOWN,NH,03275,"http://maps.google.com/maps?q=40 ALLENSTOWN ROAD,+ALLENSTOWN,+NH+03275&hl=en"
ALSTEAD POLICE DEPARTMENT,ALSTEAD POLICE DEPARTMENT,15 MECHANIC ST,ALSTEAD,NH,03602,"http://maps.google.com/maps?q=15 MECHANIC ST,+ALSTEAD,+NH+03602&hl=en"
AMHERST POLICE DEPARTMENT,"WILDWOOD ELEMENTARY SCHOOL 
												
													PARKING AREA",71 STRONG STREET,AMHERST,MA,01002,"http://maps.google.com/maps?q=71 STRONG STREET,+AMHERST,+MA+01002&hl=en"
ANDOVER POLICE DEPARTMENT,"ANDOVER WATER TREATMENT PLANT 
												
													10:00 AM-2:00 PM",397 LOWELL ST,ANDOVER,MA,01810,"http://maps.google.com/maps?q=397 LOWELL ST,+ANDOVER,+MA+01810&hl=en"
ANDOVER POLICE DEPARTMENT,CIRCLE K,718 MAIN ST,ANDOVER,NH,03216,"http://maps.google.com/maps?q=718 MAIN ST,+ANDOVER,+NH+03216&hl=en"
ARLINGTON POLICE DEPARTMENT,ARLINGTON POLICE DEPARTMENT,112 MYSTIC STREET,ARLINGTON,MA,02474,"http://maps.google.com/maps?q=112 MYSTIC STREET,+ARLINGTON,+MA+02474&hl=en"
ASHBY PD,ASHBY POLICE DEPARTMENT,893 MAIN ST.,ASHBY,MA,01431,"http://maps.google.com/maps?q=893 MAIN ST.,+ASHBY,+MA+01431&hl=en"
ASHFIELD PD,ASHFIELD PD,412 MAIN STREET,ASHFIELD,MA,01330,"http://maps.google.com/maps?q=412 MAIN STREET,+ASHFIELD,+MA+01330&hl=en"
ASHLAND POLICE DEPARTMENT,ASHLAND POLICE DEPARTMENT,137 MAIN STREET,ASHLAND,MA,01721,"http://maps.google.com/maps?q=137 MAIN STREET,+ASHLAND,+MA+01721&hl=en"
ATTLEBORO POLICE DEPARTMENT,ATTLEBORO POLICE DEPARTMENT,12 UNION ST,ATTLEBORO,MA,02703,"http://maps.google.com/maps?q=12 UNION ST,+ATTLEBORO,+MA+02703&hl=en"
