Participant,CollectionSite,Address,City,State,Zip,MapURL
ALASKA STATE TROOPERS-FAIRBANKS POST,ALASKA STATE TROOPERS,1979 PEGER ROAD,FAIRBANKS,AK,99709,"http://maps.google.com/maps?q=1979 PEGER ROAD,+FAIRBANKS,+AK+99709&hl=en"
DILLINGHAM POLICE DEPARTMENT,DILLINGHAM POLICE DEPARTMENT,404 D STREET,DILLINGHAM,AK,99576,"http://maps.google.com/maps?q=404 D STREET,+DILLINGHAM,+AK+99576&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,FRED MEYER - EAGLE RIVER,13401 OLD GLENN HIGHWAY,EAGLE RIVER,AK,99577,"http://maps.google.com/maps?q=13401 OLD GLENN HIGHWAY,+EAGLE RIVER,+AK+99577&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,FRED MEYER - EAST,930 OLD STEESE HWY,FAIRBANKS,AK,99701,"http://maps.google.com/maps?q=930 OLD STEESE HWY,+FAIRBANKS,+AK+99701&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,FRED MEYERS - ABBOTT,2300 ABBOTT ROAD,ANCHORAGE,AK,99507,"http://maps.google.com/maps?q=2300 ABBOTT ROAD,+ANCHORAGE,+AK+99507&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,FRED MEYERS - MULDOON,7701 DEBARR ROAD,ANCHORAGE,AK,99504,"http://maps.google.com/maps?q=7701 DEBARR ROAD,+ANCHORAGE,+AK+99504&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,HEALTH COMMUNITIES BUILDING,3900 AMBASSADOR DRIVE,ANCHORAGE,AK,99508,"http://maps.google.com/maps?q=3900 AMBASSADOR DRIVE,+ANCHORAGE,+AK+99508&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,PROVIDENCE ALASKA MEDICAL CENTER,3300 PROVIDENCE DRENTRANCE 4,ANCHORAGE,AK,99508,"http://maps.google.com/maps?q=3300 PROVIDENCE DR,+ANCHORAGE,+AK+99508&hl=en"
DRUG ENFORCEMENT ADMINISTRATION,TALKEETNA SUNSHINE COMMUNITY HC,34300 S TALKEETNA SPUR ROADMILEPOST 4.4,TALKEETNA,AK,99676,"http://maps.google.com/maps?q=34300 S TALKEETNA SPUR ROAD,+TALKEETNA,+AK+99676&hl=en"
FAIRBANKS POLICE DEPARTMENT,FAIRBANKS POLICE DEPARTMENT,911 CUSHMAN ST,FAIRBANKS,AK,99701,"http://maps.google.com/maps?q=911 CUSHMAN ST,+FAIRBANKS,+AK+99701&hl=en"
JUNEAU POLICE DEPARTMENT,JUNEAU POLICE DEPARTMENT,6255 ALAWAY AVENUE,JUNEAU,AK,99801,"http://maps.google.com/maps?q=6255 ALAWAY AVENUE,+JUNEAU,+AK+99801&hl=en"
NORTH POLE POLICE DEPARTMENT,NORTH POLE POLICE DEPARTMENT,125 SNOWMAN LANE,NORTH POLE,AK,99705,"http://maps.google.com/maps?q=125 SNOWMAN LANE,+NORTH POLE,+AK+99705&hl=en"
PALMER POLICE DEPARTMENT,FRED MEYER,535 WEST EVERGREEN AVE,PALMER,AK,99645,"http://maps.google.com/maps?q=535 WEST EVERGREEN AVE,+PALMER,+AK+99645&hl=en"
SITKA POLICE DEPARTMENT,CENTENNIAL HALL,330 HARBOR DRIVE,SITKA,AK,99835,"http://maps.google.com/maps?q=330 HARBOR DRIVE,+SITKA,+AK+99835&hl=en"
SKAGWAY POLICE DEPARTMENT,PUBLIC SAFETY BUILDING,308 17TH,SKAGWAY,AK,99840,"http://maps.google.com/maps?q=308 17TH,+SKAGWAY,+AK+99840&hl=en"
SOLDOTNA POLICE DEPARTMENT,SOLDOTNA PROFESSIONAL PHARMACY,299 N BINKLEY STREET(IN PARKING LOT),SOLDOTNA,AK,99669,"http://maps.google.com/maps?q=299 N BINKLEY STREET,+SOLDOTNA,+AK+99669&hl=en"
WASILLA POLICE DEPARTMENT,FRED MEYER,1501 EAST PARKS HWY,WASILLA,AK,99654,"http://maps.google.com/maps?q=1501 EAST PARKS HWY,+WASILLA,+AK+99654&hl=en"
